county_fips,county_name,state,centroid_lat,centroid_lon,eligible_population,poverty_pct,rurality_index,high_risk_index,population_weight_before,mean_travel_time_minutes_before,p90_travel_time_minutes_before,pct_over_45_minutes_before,travel_time_coverage_before,population_weight_after,mean_travel_time_minutes_after,p90_travel_time_minutes_after,pct_over_45_minutes_after,travel_time_coverage_after,population_nearest_facility_changed,population_newly_over_30_minutes,population_newly_over_45_minutes,population_newly_over_60_minutes,access_metric,mean_travel_time_delta,p90_travel_time_delta,pct_over_threshold_delta,shock_mean_travel_time_component,shock_p90_travel_time_component,shock_threshold_component,deterioration_component,vulnerability_poverty_component,vulnerability_rurality_component,vulnerability_risk_component,vulnerability_component,shock_score,alert_level
37097,Iredell County,NC,35.806251,-80.874524,31527,10.032898,0.847728,0.179649,31527.0,12.45622767786342,21.060973134328357,0.0,1.0,31527.0,12.45622767786342,21.060973134328357,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344299333333333,0.847728,0.179649,0.4419850733333333,0.0,NONE
37099,Jackson County,NC,35.285454,-83.123966,6767,18.005554,0.962858,0.136733,6767.0,19.621380227574996,24.540947368421055,0.0,1.0,6767.0,19.621380227574996,24.540947368421055,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6001851333333333,0.962858,0.136733,0.5699513533333334,0.0,NONE
37101,Johnston County,NC,35.513419,-78.367348,34360,10.634919,0.868827,0.183975,34360.0,13.260128637951107,20.44167883211679,0.0,1.0,34360.0,13.260128637951107,20.44167883211679,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544973,0.868827,0.183975,0.45763951999999997,0.0,NONE
37103,Jones County,NC,35.032268,-77.356195,1805,18.362688,0.994433,0.409015,1805.0,20.40354570637119,28.727661169415295,0.0,1.0,1805.0,20.40354570637119,28.727661169415295,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120895999999999,0.994433,0.409015,0.66587024,0.0,NONE
37105,Lee County,NC,35.476336,-79.172117,10188,16.474569,0.886005,0.19782,10188.0,12.675756772673735,18.779401221995926,0.0,1.0,10188.0,12.675756772673735,18.779401221995926,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491522999999999,0.886005,0.19782,0.54480842,0.0,NONE
37107,Lenoir County,NC,35.240066,-77.635514,9607,21.952258,0.940797,0.60913,9607.0,16.00714374934943,23.039195266272188,0.0,1.0,9607.0,16.00714374934943,23.039195266272188,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317419333333334,0.940797,0.60913,0.7576748733333334,0.0,NONE
37109,Lincoln County,NC,35.488491,-81.226893,16361,11.246449,0.860816,0.154799,16361.0,12.616152435670191,20.208939070830162,0.0,1.0,16361.0,12.616152435670191,20.208939070830162,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37488163333333335,0.860816,0.154799,0.4546371533333333,0.0,NONE
37113,Macon County,NC,35.152959,-83.421901,7286,11.603786,0.969927,0.372587,7286.0,25.578749656876205,36.63706363636365,0.12077957727147955,1.0,7286.0,25.578749656876205,36.63706363636365,0.12077957727147955,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3867928666666666,0.969927,0.372587,0.5574713466666666,0.0,NONE
37115,Madison County,NC,35.864206,-82.712631,3862,12.123383,0.981283,0.248633,3862.0,24.07847747281201,48.46034634146342,0.19394096323148627,1.0,3862.0,24.07847747281201,48.46034634146342,0.19394096323148627,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041127666666667,0.981283,0.248633,0.5306199066666667,0.0,NONE
37117,Martin County,NC,35.847301,-77.119602,4121,20.366541,0.981834,0.565305,4121.0,27.475712205775295,31.604255707762558,0.0,1.0,4121.0,27.475712205775295,31.604255707762558,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788847,0.981834,0.565305,0.73569558,0.0,NONE
37111,McDowell County,NC,35.682268,-82.048045,7855,14.807754,0.957061,0.377582,7855.0,20.868645448758755,28.830585501858735,0.0,1.0,7855.0,20.868645448758755,28.830585501858735,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49359179999999997,0.957061,0.377582,0.59782962,0.0,NONE
37119,Mecklenburg County,NC,35.246862,-80.833832,152279,10.361531,0.0,0.351262,152279.0,8.351330715331727,12.48376612903226,0.0,1.0,152279.0,8.351330715331727,12.48376612903226,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34538436666666666,0.0,0.351262,0.24353234666666668,0.0,NONE
37121,Mitchell County,NC,36.013102,-82.163554,2865,12.918726,0.97258,0.527572,2865.0,17.210230366492144,25.223584070796466,0.0,1.0,2865.0,17.210230366492144,25.223584070796466,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43062419999999996,0.97258,0.527572,0.6222952799999999,0.0,NONE
37123,Montgomery County,NC,35.327548,-79.910752,4535,15.443848,0.979337,0.26618,4535.0,20.47050275633958,33.07753968253968,0.0,1.0,4535.0,20.47050275633958,33.07753968253968,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5147949333333333,0.979337,0.26618,0.5795730733333333,0.0,NONE
37125,Moore County,NC,35.308273,-79.492723,17353,10.074714,0.935008,0.222291,17353.0,16.239302137958852,25.073105263157895,0.0,1.0,17353.0,16.239302137958852,25.073105263157895,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358238,0.935008,0.222291,0.48151922,0.0,NONE
37127,Nash County,NC,35.965945,-77.987555,16486,11.838802,0.922405,0.435005,16486.0,12.930812204294552,21.33966502463054,0.0,1.0,16486.0,12.930812204294552,21.33966502463054,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946267333333333,0.922405,0.435005,0.5650736933333333,0.0,NONE
37129,New Hanover County,NC,34.183445,-77.864204,38598,12.293758,0.446601,0.33385,38598.0,10.30271128037722,17.558218097447796,0.0,1.0,38598.0,10.30271128037722,17.558218097447796,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40979193333333336,0.446601,0.33385,0.39805207333333337,0.0,NONE
37131,Northampton County,NC,36.421774,-77.398352,3514,21.106109,0.989058,0.439877,3514.0,40.10232214001138,48.20023529411765,0.19806488332384747,1.0,3514.0,40.10232214001138,48.20023529411765,0.19806488332384747,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035369666666667,0.989058,0.439877,0.7100952866666667,0.0,NONE
37133,Onslow County,NC,34.763109,-77.499469,20261,11.592106,0.879278,0.227572,20261.0,18.841623809288784,40.62324320909666,0.0,1.0,20261.0,18.841623809288784,40.62324320909666,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864035333333333,0.879278,0.227572,0.48661641333333333,0.0,NONE
37135,Orange County,NC,36.062525,-79.120033,21678,12.476915,0.832095,0.277951,21678.0,10.271818894731988,20.34119860627178,0.0,1.0,21678.0,10.271818894731988,20.34119860627178,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41589716666666665,0.832095,0.277951,0.4993726666666667,0.0,NONE
37137,Pamlico County,NC,35.147575,-76.665268,2666,15.150992,0.986659,0.164665,2666.0,46.568780945236306,63.951286908077996,0.3833458364591148,1.0,2666.0,46.568780945236306,63.951286908077996,0.3833458364591148,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050330666666667,0.986659,0.164665,0.5474104266666667,0.0,NONE
37139,Pasquotank County,NC,36.265199,-76.260691,6379,11.039962,0.921517,0.339219,6379.0,10.905090139520302,18.59911627906977,0.0,1.0,6379.0,10.905090139520302,18.59911627906977,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679987333333333,0.921517,0.339219,0.5254202933333333,0.0,NONE
37141,Pender County,NC,34.512556,-77.888106,10746,9.733962,0.96918,0.147524,10746.0,20.86131211613624,30.762276830491476,0.0,1.0,10746.0,20.86131211613624,30.762276830491476,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244654,0.96918,0.147524,0.46479736000000005,0.0,NONE
37143,Perquimans County,NC,36.180897,-76.403244,2670,9.828381,0.979032,0.344795,2670.0,34.53142322097378,39.31373956594324,0.0,1.0,2670.0,34.53142322097378,39.31373956594324,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32761270000000003,0.979032,0.344795,0.52819318,0.0,NONE
37145,Person County,NC,36.386357,-78.965633,7130,17.489612,0.957553,0.274172,7130.0,16.262273492286113,22.276820866141737,0.0,1.0,7130.0,16.262273492286113,22.276820866141737,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829870666666667,0.957553,0.274172,0.6027123266666666,0.0,NONE
37147,Pitt County,NC,35.59249,-77.372739,24002,19.838554,0.879823,0.599285,24002.0,12.990033747187736,21.718135275754427,0.0,1.0,24002.0,12.990033747187736,21.718135275754427,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612851333333333,0.879823,0.599285,0.7082464533333332,0.0,NONE
37149,Polk County,NC,35.277901,-82.167621,4392,14.010427,0.965334,0.207673,4392.0,21.01795537340619,28.351548161120842,0.0,1.0,4392.0,21.01795537340619,28.351548161120842,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4670142333333333,0.965334,0.207673,0.5387077933333333,0.0,NONE
37151,Randolph County,NC,35.709915,-79.806215,23566,14.49636,0.918294,0.180545,23566.0,16.34737503182551,26.14322099447514,0.0,1.0,23566.0,16.34737503182551,26.14322099447514,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483212,0.918294,0.180545,0.5229365,0.0,NONE
37153,Richmond County,NC,35.004636,-79.755695,6818,25.223112,0.962737,0.737785,6818.0,13.636936051628043,23.659040000000005,0.0,1.0,6818.0,13.636936051628043,23.659040000000005,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8407704,0.962737,0.737785,0.84646476,0.0,NONE
37155,Robeson County,NC,34.63921,-79.100881,17488,27.228705,0.94726,0.51686,17488.0,21.34338860933211,32.87528046989721,0.0,1.0,17488.0,21.34338860933211,32.87528046989721,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076235,0.94726,0.51686,0.8022854,0.0,NONE
37157,Rockingham County,NC,36.381806,-79.782754,16654,16.280102,0.9293,0.416764,16654.0,16.72901284976582,32.23367419962335,0.0,1.0,16654.0,16.72901284976582,32.23367419962335,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426700666666666,0.9293,0.416764,0.6208872266666667,0.0,NONE
37159,Rowan County,NC,35.641355,-80.521721,24145,15.993562,0.870116,0.400401,24145.0,14.648652723131084,21.61693166885677,0.0,1.0,24145.0,14.648652723131084,21.61693166885677,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331187333333334,0.870116,0.400401,0.5944025933333333,0.0,NONE
37161,Rutherford County,NC,35.402747,-81.919582,11737,16.750432,0.951162,0.290798,11737.0,20.18266848428048,29.516104000000006,0.0,1.0,11737.0,20.18266848428048,29.516104000000006,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583477333333333,0.951162,0.290798,0.5959270933333333,0.0,NONE
37163,Sampson County,NC,34.989298,-78.371261,9200,21.817464,0.974806,0.266449,9200.0,19.629414130434782,28.545564903846156,0.0,1.0,9200.0,19.629414130434782,28.545564903846156,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272488,0.974806,0.266449,0.66327602,0.0,NONE
37165,Scotland County,NC,34.840023,-79.477337,5235,25.811818,0.955521,0.74083,5235.0,13.785247373447948,18.636962134251295,0.0,1.0,5235.0,13.785247373447948,18.636962134251295,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603939333333332,0.955521,0.74083,0.8530628733333333,0.0,NONE
37167,Stanly County,NC,35.310449,-80.254374,10309,15.24688,0.928953,0.323231,10309.0,13.106811523911146,20.139482935153584,0.0,1.0,10309.0,13.106811523911146,20.139482935153584,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082293333333333,0.928953,0.323231,0.5789469333333334,0.0,NONE
37169,Stokes County,NC,36.393797,-80.269921,8668,11.166941,0.957701,0.249162,8668.0,32.55539340101522,46.481638436482086,0.2336179049377019,1.0,8668.0,32.55539340101522,46.481638436482086,0.2336179049377019,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722313666666667,0.957701,0.249162,0.5109514466666667,0.0,NONE
37171,Surry County,NC,36.415416,-80.686463,12314,16.817607,0.942397,0.267481,12314.0,16.08701153159006,24.47761904761905,0.04385252558063992,1.0,12314.0,16.08701153159006,24.47761904761905,0.04385252558063992,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605869,0.942397,0.267481,0.58719816,0.0,NONE
37173,Swain County,NC,35.568849,-83.465614,2462,19.107812,0.99133,0.410277,2462.0,17.84190089358245,26.32453442622951,0.0,1.0,2462.0,17.84190089358245,26.32453442622951,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369270666666667,0.99133,0.410277,0.6752529266666667,0.0,NONE
37175,Transylvania County,NC,35.210103,-82.816666,6659,13.209106,0.962895,0.251415,6659.0,22.956798318065776,35.36456944444445,0.0,1.0,6659.0,22.956798318065776,35.36456944444445,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44030353333333333,0.962895,0.251415,0.5404144133333333,0.0,NONE
37177,Tyrrell County,NC,35.87042,-76.165345,531,18.708389,0.999427,0.736383,531.0,60.18,60.18,1.0,1.0,531.0,60.18,60.18,1.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236129666666667,0.999427,0.736383,0.7701881866666667,0.0,NONE
37179,Union County,NC,34.99182,-80.530426,36133,7.682656,0.822943,0.07761,36133.0,14.536214817479868,24.217217948717952,0.0,1.0,36133.0,14.536214817479868,24.217217948717952,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560885333333333,0.822943,0.07761,0.3726013133333333,0.0,NONE
37181,Vance County,NC,36.365481,-78.405434,7135,19.791021,0.927115,0.525079,7135.0,12.713666433076385,19.208354755784065,0.0,1.0,7135.0,12.713666433076385,19.208354755784065,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597007,0.927115,0.525079,0.69953848,0.0,NONE
37183,Wake County,NC,35.789846,-78.650624,161171,8.129155,0.360827,0.236736,161171.0,7.6396723976397745,12.360766369047619,0.0,1.0,161171.0,7.6396723976397745,12.360766369047619,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27097183333333336,0.360827,0.236736,0.28765763333333333,0.0,NONE
37185,Warren County,NC,36.398105,-78.099899,3612,21.104863,0.983496,0.491845,3612.0,35.049734219269105,49.40182445141066,0.3020487264673311,1.0,3612.0,35.049734219269105,49.40182445141066,0.3020487264673311,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034954333333334,0.983496,0.491845,0.7240004733333334,0.0,NONE
37187,Washington County,NC,35.844713,-76.572291,2300,24.069479,0.989215,1.0,2300.0,14.317282608695653,20.16487972508591,0.0,1.0,2300.0,14.317282608695653,20.16487972508591,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023159666666667,0.989215,1.0,0.9176908866666666,0.0,NONE
37189,Watauga County,NC,36.235368,-81.709888,7463,25.454882,0.923135,0.235812,7463.0,19.026339273750505,30.2323080872914,0.0,1.0,7463.0,19.026339273750505,30.2323080872914,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484960666666667,0.923135,0.235812,0.6870825266666667,0.0,NONE
37191,Wayne County,NC,35.35419,-78.00867,17888,17.334577,0.905946,0.429707,17888.0,12.685085532200358,19.820864864864866,0.0,1.0,17888.0,12.685085532200358,19.820864864864866,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778192333333333,0.905946,0.429707,0.6318235933333334,0.0,NONE
37193,Wilkes County,NC,36.208883,-81.166095,11424,16.728066,0.963605,0.345493,11424.0,21.809915091036416,34.9376332094176,0.0,1.0,11424.0,21.809915091036416,34.9376332094176,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576021999999999,0.963605,0.345493,0.61577028,0.0,NONE
37195,Wilson County,NC,35.700357,-77.921598,13059,19.796154,0.90526,0.44388,13059.0,7.441483268244123,14.710372712146421,0.0,1.0,13059.0,7.441483268244123,14.710372712146421,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598718,0.90526,0.44388,0.6686907200000001,0.0,NONE
37197,Yadkin County,NC,36.158765,-80.665164,6598,13.978495,0.952368,0.297333,6598.0,23.75440436495908,29.06866741826381,0.0,1.0,6598.0,23.75440436495908,29.06866741826381,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46594983333333334,0.952368,0.297333,0.5612902333333334,0.0,NONE
37199,Yancey County,NC,35.889326,-82.303954,3642,15.170826,0.976051,0.255994,3642.0,35.22239154310818,39.831158699808796,0.0,1.0,3642.0,35.22239154310818,39.831158699808796,0.0,1.0,0.0,0.0,0.0,0.0,travel_time_minutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056942,0.976051,0.255994,0.57189118,0.0,NONE
